employee_id,full_name,first_name,last_name,gender,department,level,job_title,location,hire_date,termination_date,is_active,tenure_years,manager_id,birth_date
E10399,Jennifer Villa,Jennifer,Villa,Female,Technology,IC2,Software Engineer,Atlanta,2024-02-03,,True,2.27,E10504,1998-02-09
E10400,Jordan Hoover,Jordan,Hoover,Male,Technology,IC2,Software Engineer,Boston,2020-07-06,,True,5.85,E10517,1973-07-18
E10401,Diane Evans,Diane,Evans,Female,Technology,IC2,Software Engineer,Chicago,2025-07-21,,True,0.8,E10503,1996-07-28
E10402,Kevin Duarte,Kevin,Duarte,Male,Technology,IC2,Software Engineer,Atlanta,2024-09-28,,True,1.62,E10510,1992-10-06
E10403,John Hernandez,John,Hernandez,Male,Technology,IC2,Software Engineer,New York,2023-11-22,,True,2.47,E10499,1978-12-03
E10404,Joshua Reed,Joshua,Reed,Male,Technology,IC2,Software Engineer,Chicago,2023-10-27,,True,2.54,E10515,1986-11-05
E10405,Kristen Daniels,Kristen,Daniels,Female,Technology,IC2,Software Engineer,Chicago,2024-07-25,,True,1.79,E10518,1997-08-01
E10406,Jordan Morris,Jordan,Morris,Female,Technology,IC2,Software Engineer,New York,2022-07-23,,True,3.8,E10519,1979-08-03
E10407,Colin Terry,Colin,Terry,Male,Technology,IC2,Software Engineer,San Francisco,2025-03-12,,True,1.16,E10509,1999-03-19
E10408,Laura Hall,Laura,Hall,Female,Technology,IC2,Software Engineer,New York,2024-02-19,,True,2.22,E10526,1970-03-04
E10409,Reginald Williams,Reginald,Williams,Male,Technology,IC2,Software Engineer,Boston,2023-09-08,,True,2.67,E10521,1979-09-19
E10410,Patrick Thornton,Patrick,Thornton,Male,Technology,IC2,Software Engineer,New York,2022-11-02,,True,3.52,E10527,1991-11-10
E10411,Roberta Hughes,Roberta,Hughes,Female,Technology,IC2,Software Engineer,New York,2022-04-25,,True,4.04,E10509,1988-05-03
E10412,Mary Hoover,Mary,Hoover,Female,Technology,IC2,Software Engineer,New York,2025-03-29,,True,1.12,E10507,1999-04-05
E10413,William Simpson,William,Simpson,Male,Technology,IC2,Software Engineer,Chicago,2025-07-09,,True,0.84,E10529,1972-07-22
E10414,Andrew Shaw,Andrew,Shaw,Male,Technology,IC2,Software Engineer,Boston,2020-05-07,,True,6.01,E10525,1970-05-20
E10415,Kevin Kane,Kevin,Kane,Male,Technology,IC2,Software Engineer,Atlanta,2023-04-05,,True,3.1,E10512,1981-04-15
E10416,Shane Alexander,Shane,Alexander,Male,Technology,IC2,Software Engineer,Chicago,2024-11-26,,True,1.45,E10527,1993-12-04
E10417,Kelly Bryant,Kelly,Bryant,Female,Technology,IC2,Software Engineer,Atlanta,2019-01-30,,True,7.28,E10500,1978-02-09
E10418,Nathan Ortiz,Nathan,Ortiz,Male,Technology,IC2,Software Engineer,San Francisco,2023-09-11,,True,2.66,E10528,1979-09-22
E10419,Mary Moore,Mary,Moore,Female,Technology,IC2,Software Engineer,New York,2020-09-30,,True,5.61,E10523,1970-10-13
E10420,Julie Costa,Julie,Costa,Female,Technology,IC2,Software Engineer,New York,2023-10-13,,True,2.58,E10512,1983-10-23
E10421,George Schwartz,George,Schwartz,Male,Technology,IC2,Software Engineer,San Francisco,2015-12-17,,True,10.4,E10521,1988-12-23
E10422,Marie Christian,Marie,Christian,Female,Technology,IC3,Senior Engineer,San Francisco,2017-12-17,,True,8.4,E10506,1966-12-30
E10423,Samuel Villarreal,Samuel,Villarreal,Male,Technology,IC3,Senior Engineer,Chicago,2024-04-17,,True,2.06,E10519,2000-04-23
E10424,James Stewart,James,Stewart,Male,Technology,IC3,Senior Engineer,Chicago,2021-07-04,,True,4.85,E10524,1987-07-13
E10425,Michelle Malone,Michelle,Malone,Female,Technology,IC3,Senior Engineer,Austin,2022-07-01,,True,3.86,E10528,1991-07-09
E10426,Shelia Johnson,Shelia,Johnson,Female,Technology,IC3,Senior Engineer,Austin,2019-12-14,,True,6.41,E10520,1976-12-24
E10427,Andrea Welch,Andrea,Welch,Female,Technology,IC3,Senior Engineer,New York,2025-02-09,,True,1.25,E10515,1992-02-18
E10428,Thomas Bright,Thomas,Bright,Male,Technology,IC3,Senior Engineer,San Francisco,2022-05-21,,True,3.97,E10532,1972-06-02
E10429,Paul Hamilton,Paul,Hamilton,Male,Technology,IC3,Senior Engineer,Chicago,2021-03-15,,True,5.16,E10514,1976-03-26
E10430,Annette Schultz,Annette,Schultz,Female,Technology,IC3,Senior Engineer,Atlanta,2025-08-22,,True,0.72,E10523,1977-09-03
E10431,Shane Wallace,Shane,Wallace,Male,Technology,IC3,Senior Engineer,Atlanta,2025-04-14,,True,1.07,E10510,2000-04-20
E10432,Michael Berger,Michael,Berger,Male,Technology,IC3,Senior Engineer,Chicago,2025-10-08,,True,0.59,E10529,1999-10-15
E10433,Angel Flynn,Angel,Flynn,Male,Technology,IC3,Senior Engineer,New York,2024-04-28,,True,2.03,E10503,1978-05-10
E10434,Edward Brooks,Edward,Brooks,Male,Technology,IC3,Senior Engineer,Chicago,2022-04-19,,True,4.06,E10523,1991-04-27
E10435,Charles Schmidt,Charles,Schmidt,Male,Technology,IC3,Senior Engineer,Austin,2019-04-29,,True,7.03,E10521,1988-05-06
E10436,Kylie Sparks,Kylie,Sparks,Female,Technology,IC3,Senior Engineer,New York,2023-10-09,,True,2.59,E10512,1976-10-20
E10437,Christopher Miller,Christopher,Miller,Male,Technology,IC3,Senior Engineer,Chicago,2018-09-03,,True,7.69,E10503,1991-09-10
E10438,Shelby Harvey,Shelby,Harvey,Female,Technology,IC3,Senior Engineer,Atlanta,2025-06-04,,True,0.93,E10502,1982-06-15
E10439,David Durham,David,Durham,Male,Technology,IC3,Senior Engineer,New York,2025-08-12,,True,0.74,E10527,1970-08-26
E10440,Charles Murray,Charles,Murray,Male,Technology,IC3,Senior Engineer,Chicago,2023-12-30,,True,2.36,E10519,1970-01-12
E10441,Dawn Scott,Dawn,Scott,Female,Technology,IC3,Senior Engineer,Austin,2023-02-22,,True,3.21,E10511,1990-03-02
E10442,Alexandra Ballard,Alexandra,Ballard,Female,Technology,IC3,Senior Engineer,New York,2023-12-16,,True,2.4,E10519,1970-12-29
E10443,Rachel Byrd,Rachel,Byrd,Non-binary,Technology,IC3,Senior Engineer,New York,2025-10-12,,True,0.58,E10509,1994-10-20
E10444,Christopher Alexander,Christopher,Alexander,Male,Technology,IC3,Senior Engineer,San Francisco,2024-01-19,,True,2.31,E10517,1996-01-26
E10445,Gregory Matthews,Gregory,Matthews,Male,Technology,IC3,Senior Engineer,New York,2025-05-16,,True,0.99,E10498,1970-05-30
E10446,Margaret Coleman,Margaret,Coleman,Female,Technology,IC3,Senior Engineer,San Francisco,2022-06-07,,True,3.93,E10533,1992-06-14
E10447,Danielle Bruce,Danielle,Bruce,Female,Technology,IC3,Senior Engineer,Atlanta,2023-03-08,,True,3.18,E10507,1990-03-16
E10448,Curtis Cruz,Curtis,Cruz,Male,Technology,IC3,Senior Engineer,Boston,2025-02-01,,True,1.27,E10518,1993-02-09
E10449,Karen Young,Karen,Young,Female,Technology,IC3,Senior Engineer,Boston,2024-08-23,,True,1.71,E10532,1979-09-04
E10450,Laura Andrews,Laura,Andrews,Female,Technology,IC3,Senior Engineer,San Francisco,2025-03-10,,True,1.17,E10503,1975-03-23
E10451,Willie Phillips,Willie,Phillips,Male,Technology,IC3,Senior Engineer,New York,2024-01-03,,True,2.35,E10498,1974-01-15
E10452,Vanessa Barrett,Vanessa,Barrett,Female,Technology,IC3,Senior Engineer,Austin,2021-07-25,,True,4.79,E10532,1969-08-07
E10453,Denise Knight,Denise,Knight,Female,Technology,IC3,Senior Engineer,Chicago,2025-02-15,,True,1.23,E10529,1975-02-28
E10454,Melissa Garner,Melissa,Garner,Female,Technology,IC3,Senior Engineer,San Francisco,2022-11-11,,True,3.5,E10500,1976-11-22
E10455,Amber Obrien,Amber,Obrien,Female,Technology,IC3,Senior Engineer,Atlanta,2024-08-30,,True,1.69,E10520,1992-09-07
E10456,Jonathan Strong,Jonathan,Strong,Male,Technology,IC3,Senior Engineer,Atlanta,2024-12-12,,True,1.41,E10502,1994-12-20
E10457,Donna Lindsey,Donna,Lindsey,Female,Technology,IC3,Senior Engineer,Atlanta,2024-01-30,,True,2.28,E10510,1972-02-12
E10458,Lawrence Gomez,Lawrence,Gomez,Male,Technology,IC3,Senior Engineer,Boston,2025-03-03,,True,1.19,E10506,1997-03-10
E10459,Mallory Oliver,Mallory,Oliver,Female,Technology,IC3,Senior Engineer,New York,2024-09-09,,True,1.67,E10524,1995-09-17
E10460,Michael Le,Michael,Le,Male,Technology,IC3,Senior Engineer,Chicago,2025-04-18,,True,1.06,E10517,1986-04-28
E10461,Mary Massey,Mary,Massey,Female,Technology,IC3,Senior Engineer,New York,2016-08-20,,True,9.72,E10518,1967-09-02
E10462,Mark Berger,Mark,Berger,Male,Technology,IC4,Staff Engineer,Austin,2023-11-03,,True,2.52,E10523,1973-11-15
E10463,Matthew Parker,Matthew,Parker,Male,Technology,IC4,Staff Engineer,New York,2024-11-07,,True,1.51,E10532,1976-11-19
E10464,Jessica Riley,Jessica,Riley,Female,Technology,IC4,Staff Engineer,Chicago,2023-07-04,,True,2.85,E10536,1986-07-13
E10465,Morgan Davis,Morgan,Davis,Female,Technology,IC4,Staff Engineer,New York,2024-02-02,,True,2.27,E10534,1988-02-11
E10466,Edward Burgess,Edward,Burgess,Male,Technology,IC4,Staff Engineer,Atlanta,2024-04-02,,True,2.11,E10523,1981-04-13
E10467,Casey Anderson,Casey,Anderson,Female,Technology,IC4,Staff Engineer,Austin,2022-08-01,,True,3.78,E10524,1982-08-11
E10468,Kimberly Mata,Kimberly,Mata,Female,Technology,IC4,Staff Engineer,Atlanta,2022-03-08,,True,4.18,E10524,1992-03-15
E10469,Kiara Mcintyre,Kiara,Mcintyre,Female,Technology,IC4,Staff Engineer,Austin,2024-08-30,,True,1.69,E10529,2002-09-05
E10470,Sandra Scott,Sandra,Scott,Female,Technology,IC4,Staff Engineer,Atlanta,2024-09-19,,True,1.64,E10524,1989-09-28
E10471,Roger Olson,Roger,Olson,Male,Technology,IC4,Staff Engineer,Chicago,2024-05-01,,True,2.03,E10530,1969-05-15
E10472,Robert Francis,Robert,Francis,Male,Technology,IC4,Staff Engineer,Chicago,2025-11-13,,True,0.49,E10537,1988-11-22
E10473,Gina Wilson,Gina,Wilson,Female,Technology,IC4,Staff Engineer,Boston,2025-07-05,,True,0.85,E10526,1977-07-17
E10474,Victor Taylor,Victor,Taylor,Male,Technology,IC4,Staff Engineer,New York,2019-12-17,,True,6.4,E10523,1993-12-23
E10475,Vincent Dalton,Vincent,Dalton,Male,Technology,IC4,Staff Engineer,Boston,2018-08-02,,True,7.77,E10528,1995-08-08
E10476,Nathaniel Whitney,Nathaniel,Whitney,Male,Technology,IC4,Staff Engineer,New York,2024-04-17,,True,2.06,E10525,1993-04-25
E10477,Tracy Ballard,Tracy,Ballard,Female,Technology,IC4,Staff Engineer,New York,2022-09-05,,True,3.68,E10522,1978-09-16
E10478,Holly Gibbs,Holly,Gibbs,Female,Technology,IC4,Staff Engineer,San Francisco,2023-04-21,,True,3.06,E10533,1996-04-27
E10479,Alexis Herrera,Alexis,Herrera,Female,Technology,IC4,Staff Engineer,San Francisco,2008-05-15,,True,17.99,E10525,1953-05-29
E10480,Jesse Chambers,Jesse,Chambers,Male,Technology,IC4,Staff Engineer,San Francisco,2020-12-23,,True,5.38,E10530,1967-01-06
E10481,Megan Richards,Megan,Richards,Female,Technology,IC4,Staff Engineer,New York,2024-02-11,,True,2.25,E10533,1972-02-24
E10482,Samantha Bentley,Samantha,Bentley,Female,Technology,IC4,Staff Engineer,New York,2025-02-06,,True,1.26,E10532,1980-02-18
E10483,Ashley Hall,Ashley,Hall,Female,Technology,IC4,Staff Engineer,Chicago,2025-07-24,,True,0.8,E10528,1999-07-31
E10484,Alexander Henson,Alexander,Henson,Male,Technology,IC4,Staff Engineer,Atlanta,2023-07-11,,True,2.83,E10531,1995-07-18
E10485,Justin Herman,Justin,Herman,Male,Technology,IC5,Principal Engineer,New York,2024-11-29,,True,1.45,E10523,1981-12-10
E10486,Connie Brown,Connie,Brown,Female,Technology,IC5,Principal Engineer,Atlanta,2025-06-14,,True,0.91,E10537,1982-06-25
E10487,Samantha Blankenship,Samantha,Blankenship,Female,Technology,IC5,Principal Engineer,Austin,2024-10-18,,True,1.56,E10534,1973-10-31
E10488,Elizabeth Ortiz,Elizabeth,Ortiz,Female,Technology,IC5,Principal Engineer,Atlanta,2025-03-16,,True,1.15,E10522,1992-03-24
E10489,Brenda Shah,Brenda,Shah,Female,Technology,IC5,Principal Engineer,New York,2018-05-09,,True,8.01,E10537,1967-05-22
E10490,Elizabeth Vasquez,Elizabeth,Vasquez,Female,Technology,IC5,Principal Engineer,Austin,2021-10-20,,True,4.56,E10531,1987-10-29
E10491,Anne Clay,Anne,Clay,Female,Technology,IC5,Principal Engineer,San Francisco,2023-12-01,,True,2.44,E10525,1982-12-11
E10492,Chad Chavez,Chad,Chavez,Male,Technology,IC5,Principal Engineer,New York,2019-06-08,,True,6.92,E10523,1967-06-21
E10493,Michael Paul,Michael,Paul,Male,Technology,IC5,Principal Engineer,New York,2023-10-07,,True,2.59,E10536,1989-10-15
E10494,Tracy Barnes,Tracy,Barnes,Male,Technology,IC5,Principal Engineer,Atlanta,2025-01-05,,True,1.34,E10533,2000-01-12
E10495,Natalie Moore,Natalie,Moore,Female,Technology,IC5,Principal Engineer,Atlanta,2019-03-22,,True,7.14,E10529,1990-03-29
E10496,Jennifer Garcia,Jennifer,Garcia,Female,Technology,IC5,Principal Engineer,Boston,2022-10-10,,True,3.58,E10521,1975-10-22
E10497,John Russell,John,Russell,Male,Technology,IC5,Principal Engineer,Chicago,2025-03-03,,True,1.19,E10527,1979-03-15
E10498,Tiffany Johnson,Tiffany,Johnson,Female,Technology,M1,Engineering Manager,Chicago,2024-03-17,,True,2.15,E10531,1971-03-31
E10499,Jacob Ramos,Jacob,Ramos,Male,Technology,M1,Engineering Manager,Atlanta,2025-01-10,,True,1.33,E10538,1986-01-20
E10500,Trevor Foley,Trevor,Foley,Male,Technology,M1,Engineering Manager,Chicago,2025-06-04,,True,0.93,E10532,1998-06-11
E10501,Cory Jennings,Cory,Jennings,Non-binary,Technology,M1,Engineering Manager,San Francisco,2021-08-29,,True,4.7,E10523,1988-09-06
E10502,Kimberly Levine,Kimberly,Levine,Female,Technology,M1,Engineering Manager,Chicago,2017-01-02,,True,9.35,E10532,1990-01-09
E10503,Heather Sanders,Heather,Sanders,Female,Technology,M1,Engineering Manager,San Francisco,2025-06-08,,True,0.92,E10531,1975-06-21
E10504,Cheryl Martinez,Cheryl,Martinez,Female,Technology,M1,Engineering Manager,Chicago,2022-09-18,,True,3.64,E10526,1972-09-30
E10505,Sarah Gibson,Sarah,Gibson,Female,Technology,M1,Engineering Manager,San Francisco,2024-10-19,,True,1.56,E10538,1980-10-30
E10506,Mary May,Mary,May,Female,Technology,M1,Engineering Manager,New York,2024-08-11,,True,1.75,E10531,1999-08-18
E10507,Kyle Smith,Kyle,Smith,Male,Technology,M1,Engineering Manager,San Francisco,2024-09-25,,True,1.62,E10535,1979-10-07
E10508,Richard Sanchez,Richard,Sanchez,Male,Technology,M1,Engineering Manager,Austin,2025-01-06,,True,1.34,E10522,1993-01-14
E10509,Beth Cunningham,Beth,Cunningham,Female,Technology,M1,Engineering Manager,New York,2023-10-26,,True,2.54,E10532,1973-11-07
E10510,Andrea Hubbard,Andrea,Hubbard,Female,Technology,M1,Engineering Manager,Chicago,2024-12-26,,True,1.37,E10536,1980-01-07
E10511,Daniel Robinson,Daniel,Robinson,Male,Technology,M1,Engineering Manager,San Francisco,2023-05-23,,True,2.97,E10538,1999-05-29
E10512,Sergio Murphy,Sergio,Murphy,Male,Technology,M1,Engineering Manager,Chicago,2023-12-27,,True,2.37,E10524,1979-01-07
E10513,Charles Lester,Charles,Lester,Male,Technology,M1,Engineering Manager,San Francisco,2024-04-12,,True,2.08,E10525,1994-04-20
E10514,April Garrison,April,Garrison,Female,Technology,M1,Engineering Manager,New York,2025-01-21,,True,1.3,E10524,1986-01-31
E10515,Brianna Anderson,Brianna,Anderson,Female,Technology,M1,Engineering Manager,San Francisco,2024-09-19,,True,1.64,E10533,1991-09-28
E10516,Danielle Thompson,Danielle,Thompson,Female,Technology,M1,Engineering Manager,New York,2022-03-10,,True,4.17,E10533,1993-03-17
E10517,Mary Johnson,Mary,Johnson,Female,Technology,M1,Engineering Manager,New York,2022-11-14,,True,3.49,E10521,1972-11-26
E10518,Adrian Tyler,Adrian,Tyler,Male,Technology,M1,Engineering Manager,New York,2025-02-13,,True,1.24,E10527,1972-02-27
E10519,Cynthia Morris,Cynthia,Morris,Female,Technology,M1,Engineering Manager,Chicago,2023-09-22,,True,2.63,E10538,1997-09-28
E10520,Christopher Williams,Christopher,Williams,Male,Technology,M1,Engineering Manager,Austin,2022-03-14,,True,4.16,E10538,1972-03-26
E10521,Patrick Fox,Patrick,Fox,Male,Technology,M2,Senior Engineering Manager,Boston,2025-08-05,,True,0.76,E10536,1983-08-16
E10522,Patrick Alvarez,Patrick,Alvarez,Male,Technology,M2,Senior Engineering Manager,Austin,2022-10-06,,True,3.59,E10534,1982-10-16
E10523,Richard Palmer,Richard,Palmer,Male,Technology,M2,Senior Engineering Manager,Atlanta,2024-10-24,,True,1.54,E10535,1991-11-02
E10524,Ashley Gordon,Ashley,Gordon,Female,Technology,M2,Senior Engineering Manager,Austin,2022-09-11,,True,3.66,E10535,1993-09-18
E10525,Tony Williams,Tony,Williams,Male,Technology,M2,Senior Engineering Manager,Atlanta,2024-12-01,,True,1.44,E10539,1987-12-11
E10526,Rachel Camacho,Rachel,Camacho,Female,Technology,M2,Senior Engineering Manager,Chicago,2025-08-31,,True,0.69,E10534,1980-09-11
E10527,Joseph Ellis,Joseph,Ellis,Male,Technology,M2,Senior Engineering Manager,San Francisco,2025-07-28,,True,0.79,E10538,1995-08-05
E10528,Tracey Brown,Tracey,Brown,Female,Technology,M2,Senior Engineering Manager,Chicago,2023-10-26,,True,2.54,E10535,1982-11-05
E10529,John Morales,John,Morales,Male,Technology,M2,Senior Engineering Manager,San Francisco,2023-05-31,,True,2.95,E10537,1971-06-13
E10530,Michael Henry,Michael,Henry,Male,Technology,M2,Senior Engineering Manager,New York,2025-01-20,,True,1.3,E10535,1999-01-27
E10531,Susan Jones,Susan,Jones,Female,Technology,M2,Senior Engineering Manager,Chicago,2022-07-08,,True,3.84,E10537,1996-07-14
E10532,Bobby Franklin,Bobby,Franklin,Male,Technology,M2,Senior Engineering Manager,New York,2025-08-04,,True,0.77,E10539,1981-08-15
E10533,Austin Hill,Austin,Hill,Male,Technology,M2,Senior Engineering Manager,Atlanta,2024-01-05,,True,2.35,E10536,1991-01-13
E10534,Madeline Kelley,Madeline,Kelley,Female,Technology,M3,Director of Engineering,Austin,2025-04-22,,True,1.05,E10540,1971-05-06
E10535,Erika Vang,Erika,Vang,Female,Technology,M3,Director of Engineering,San Francisco,2024-10-20,,True,1.56,E10540,1995-10-28
E10536,Kerry Chavez,Kerry,Chavez,Female,Technology,M3,Director of Engineering,Chicago,2023-10-26,,True,2.54,E10539,1991-11-03
E10537,Larry Garcia,Larry,Garcia,Male,Technology,M3,Director of Engineering,Austin,2025-01-05,,True,1.34,E10540,1981-01-16
E10538,Mia Farrell,Mia,Farrell,Female,Technology,M3,Director of Engineering,Atlanta,2024-06-25,,True,1.88,E10540,1984-07-05
E10539,Marilyn Mack,Marilyn,Mack,Female,Technology,M4,"VP, Technology",New York,2021-05-22,,True,4.97,,1982-06-01
E10540,Michelle Lewis,Michelle,Lewis,Female,Technology,M4,"VP, Technology",San Francisco,2024-09-19,,True,1.64,,1997-09-26
E10541,Jocelyn Perez,Jocelyn,Perez,Female,Sales,IC1,Sales Development Rep,New York,2021-12-12,,True,4.41,E10655,1990-12-20
E10542,Gerald Chavez,Gerald,Chavez,Male,Sales,IC1,Sales Development Rep,Atlanta,2025-03-30,,True,1.11,E10652,1982-04-10
E10543,Jason Davis,Jason,Davis,Male,Sales,IC1,Sales Development Rep,New York,2022-10-19,,True,3.56,E10656,1999-10-25
E10544,Jeffery Ortega,Jeffery,Ortega,Male,Sales,IC1,Sales Development Rep,Boston,2019-08-14,,True,6.74,E10652,1981-08-23
E10545,James Hernandez,James,Hernandez,Male,Sales,IC1,Sales Development Rep,San Francisco,2025-12-03,,True,0.44,E10649,1977-12-15
E10546,Tammy Jones,Tammy,Jones,Female,Sales,IC1,Sales Development Rep,Boston,2024-12-14,,True,1.4,E10654,1984-12-24
E10547,Sandra Davis,Sandra,Davis,Female,Sales,IC1,Sales Development Rep,Atlanta,2022-09-05,,True,3.68,E10653,1985-09-14
E10548,Brent Rodgers,Brent,Rodgers,Male,Sales,IC1,Sales Development Rep,Chicago,2024-03-24,,True,2.13,E10662,1983-04-04
E10549,Robert Hawkins,Robert,Hawkins,Male,Sales,IC1,Sales Development Rep,Chicago,2023-03-04,,True,3.19,E10661,1991-03-12
E10550,Laurie Hoffman,Laurie,Hoffman,Female,Sales,IC1,Sales Development Rep,Chicago,2024-09-30,,True,1.61,E10652,1989-10-09
E10551,Erin Martinez,Erin,Martinez,Female,Sales,IC1,Sales Development Rep,Boston,2023-10-01,,True,2.61,E10664,1981-10-11
E10552,Hayden Ortega,Hayden,Ortega,Male,Sales,IC1,Sales Development Rep,New York,2024-02-26,,True,2.2,E10657,1977-03-09
E10553,Nicole Parrish,Nicole,Parrish,Female,Sales,IC1,Sales Development Rep,Chicago,2020-10-16,,True,5.57,E10660,1992-10-23
E10554,Michelle Schmitt,Michelle,Schmitt,Female,Sales,IC1,Sales Development Rep,Chicago,2023-06-04,,True,2.93,E10655,1984-06-13
E10555,Lindsay Bell,Lindsay,Bell,Female,Sales,IC1,Sales Development Rep,New York,2023-03-31,,True,3.11,E10658,1998-04-06
E10556,Laura Lewis,Laura,Lewis,Female,Sales,IC1,Sales Development Rep,New York,2024-07-08,,True,1.84,E10647,1976-07-20
E10557,Matthew Walker,Matthew,Walker,Male,Sales,IC1,Sales Development Rep,Atlanta,2024-08-11,,True,1.75,E10664,1992-08-19
E10558,Brian Bruce,Brian,Bruce,Male,Sales,IC1,Sales Development Rep,New York,2024-07-17,,True,1.82,E10655,1982-07-28
E10559,Holly Farmer,Holly,Farmer,Female,Sales,IC2,Account Executive,Chicago,2023-02-13,,True,3.24,E10650,1969-02-26
E10560,Kenneth Aguirre,Kenneth,Aguirre,Male,Sales,IC2,Account Executive,New York,2024-07-12,,True,1.83,E10653,1971-07-26
E10561,Ryan Villegas,Ryan,Villegas,Male,Sales,IC2,Account Executive,Chicago,2023-05-08,,True,3.01,E10648,1969-05-21
E10562,Sabrina Austin,Sabrina,Austin,Female,Sales,IC2,Account Executive,New York,2015-11-08,,True,10.51,E10643,1971-11-19
E10563,Maria Johnson,Maria,Johnson,Female,Sales,IC2,Account Executive,New York,2021-11-02,,True,4.52,E10656,1969-11-15
E10564,Tanya Gallegos,Tanya,Gallegos,Female,Sales,IC2,Account Executive,Chicago,2024-05-27,,True,1.95,E10663,1996-06-03
E10565,Derek White,Derek,White,Male,Sales,IC2,Account Executive,Atlanta,2020-08-29,,True,5.7,E10646,1975-09-10
E10566,Michele Parker,Michele,Parker,Female,Sales,IC2,Account Executive,New York,2024-07-06,,True,1.85,E10662,1977-07-18
E10567,Gerald Smith,Gerald,Smith,Male,Sales,IC2,Account Executive,San Francisco,2025-10-08,,True,0.59,E10649,1980-10-19
E10568,Sheila Knight,Sheila,Knight,Female,Sales,IC2,Account Executive,Chicago,2025-02-22,,True,1.21,E10658,1971-03-08
E10569,James Thomas,James,Thomas,Male,Sales,IC2,Account Executive,New York,2025-09-11,,True,0.66,E10654,1996-09-18
E10570,Madeline Johnson,Madeline,Johnson,Female,Sales,IC2,Account Executive,Atlanta,2024-06-09,,True,1.92,E10653,1979-06-21
E10571,Nichole Lewis,Nichole,Lewis,Female,Sales,IC2,Account Executive,Atlanta,2023-11-14,,True,2.49,E10659,1978-11-25
E10572,Jennifer Peterson,Jennifer,Peterson,Female,Sales,IC2,Account Executive,Chicago,2018-05-31,,True,7.95,E10641,1964-06-13
E10573,Jacqueline Griffith,Jacqueline,Griffith,Female,Sales,IC2,Account Executive,New York,2023-04-09,,True,3.09,E10652,1999-04-15
E10574,Paula Bradley,Paula,Bradley,Female,Sales,IC2,Account Executive,San Francisco,2024-04-01,,True,2.11,E10660,1972-04-14
E10575,Angela Williams,Angela,Williams,Female,Sales,IC2,Account Executive,New York,2021-12-19,,True,4.39,E10649,1968-01-02
E10576,Christopher Williamson,Christopher,Williamson,Male,Sales,IC2,Account Executive,New York,2025-11-02,,True,0.52,E10654,1983-11-13
E10577,Emily Nelson,Emily,Nelson,Non-binary,Sales,IC2,Account Executive,San Francisco,2023-06-18,,True,2.9,E10658,1982-06-28
E10578,Mary Tucker,Mary,Tucker,Female,Sales,IC2,Account Executive,San Francisco,2022-02-22,,True,4.21,E10642,1968-03-07
E10579,Jeremy Nelson,Jeremy,Nelson,Male,Sales,IC2,Account Executive,Chicago,2025-06-27,,True,0.87,E10663,1984-07-07
E10580,Nicole Wilson,Nicole,Wilson,Female,Sales,IC2,Account Executive,Boston,2020-11-19,,True,5.47,E10654,1977-11-30
E10581,Jeffrey Campbell,Jeffrey,Campbell,Male,Sales,IC2,Account Executive,Atlanta,2023-03-31,,True,3.11,E10663,1982-04-10
E10582,Michael Tucker,Michael,Tucker,Male,Sales,IC2,Account Executive,San Francisco,2024-07-09,,True,1.84,E10641,2001-07-15
E10583,Mary Williams,Mary,Williams,Female,Sales,IC2,Account Executive,Boston,2022-07-13,,True,3.83,E10657,1986-07-22
E10584,James Greene,James,Greene,Male,Sales,IC2,Account Executive,San Francisco,2014-04-24,,True,12.05,E10655,1982-05-02
E10585,Adam Turner,Adam,Turner,Male,Sales,IC3,Senior Account Executive,New York,2023-07-27,,True,2.79,E10650,1977-08-07
E10586,Daniel Taylor,Daniel,Taylor,Male,Sales,IC3,Senior Account Executive,San Francisco,2023-06-08,,True,2.92,E10659,1999-06-14
E10587,David Murphy,David,Murphy,Male,Sales,IC3,Senior Account Executive,New York,2024-07-30,,True,1.78,E10662,1990-08-08
E10588,Aimee Burgess,Aimee,Burgess,Female,Sales,IC3,Senior Account Executive,Chicago,2025-01-01,,True,1.36,E10663,1994-01-09
E10589,Casey James,Casey,James,Female,Sales,IC3,Senior Account Executive,Atlanta,2021-12-18,,True,4.39,E10661,1968-01-01
E10590,Michael Mason,Michael,Mason,Male,Sales,IC3,Senior Account Executive,Boston,2025-01-03,,True,1.35,E10653,2000-01-10
E10591,Sandra Drake,Sandra,Drake,Female,Sales,IC3,Senior Account Executive,Austin,2023-10-11,,True,2.58,E10662,1981-10-21
E10592,Andrea Hensley,Andrea,Hensley,Female,Sales,IC3,Senior Account Executive,Chicago,2024-08-07,,True,1.76,E10645,1978-08-19
E10593,Amanda Smith,Amanda,Smith,Female,Sales,IC3,Senior Account Executive,San Francisco,2022-12-03,,True,3.44,E10649,1979-12-14
E10594,Thomas Atkins,Thomas,Atkins,Male,Sales,IC3,Senior Account Executive,San Francisco,2023-04-04,,True,3.1,E10643,1985-04-13
E10595,Laura Berry,Laura,Berry,Female,Sales,IC3,Senior Account Executive,New York,2021-04-12,,True,5.08,E10659,1984-04-21
E10596,Michelle Butler,Michelle,Butler,Female,Sales,IC3,Senior Account Executive,Atlanta,2024-08-21,,True,1.72,E10643,1983-09-01
E10597,Brian Smith,Brian,Smith,Male,Sales,IC3,Senior Account Executive,Chicago,2024-04-28,,True,2.03,E10654,1971-05-12
